dataset,class,k_shot,seed,corruption,source_mode,source_dataset,method,alpha,selected_p_threshold,source_validation_far,source_validation_count,false_alarm_rate,power,alarm_precision,coverage_gap,auroc,ap
visa,candle,2,1,blur,matched_condition,visa,source_validated_pool,0.2,0.18538324420677363,0.19838709677419356,620,0.2833333333333333,0.8166666666666667,0.7424242424242424,0.08333333333333331,0.7765277777777778,0.7030800558656782
visa,candle,2,1,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.04203152364273205,0.05,620,0.3,0.6666666666666666,0.6896551724137931,0.25,0.7290277777777778,0.6540760101998822
visa,candle,2,1,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.09982174688057041,0.1,620,0.3,0.7,0.7,0.19999999999999998,0.7290277777777778,0.6540760101998822
visa,candle,2,1,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.18716577540106952,0.2,620,0.3,0.7,0.7,0.09999999999999998,0.7290277777777778,0.6540760101998822
visa,candle,2,1,clean,matched_condition,visa,source_validated_pool,0.05,0.043782837127845885,0.04838709677419355,620,0.25,0.75,0.75,0.2,0.7831944444444444,0.7134743737686006
visa,candle,2,1,clean,matched_condition,visa,source_validated_pool,0.1,0.09803921568627451,0.1,620,0.25,0.75,0.75,0.15,0.7831944444444444,0.7134743737686006
visa,candle,2,1,clean,matched_condition,visa,source_validated_pool,0.2,0.18538324420677363,0.2,620,0.25,0.75,0.75,0.04999999999999999,0.7831944444444444,0.7134743737686006
visa,candle,2,1,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.05169340463458111,0.05,620,0.13333333333333333,0.6833333333333333,0.8367346938775511,0.08333333333333333,0.8129166666666666,0.7690171046241288
visa,candle,2,1,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.0855614973262032,0.09838709677419355,620,0.13333333333333333,0.6833333333333333,0.8367346938775511,0.033333333333333326,0.8129166666666666,0.7690171046241288
visa,candle,2,1,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.1800356506238859,0.2,620,0.13333333333333333,0.6833333333333333,0.8367346938775511,-0.06666666666666668,0.8129166666666666,0.7690171046241288
visa,candle,2,1,jpeg,matched_condition,visa,source_validated_pool,0.05,0.0427807486631016,0.05,620,0.2,0.7833333333333333,0.7966101694915254,0.15000000000000002,0.8315277777777779,0.7694708767735137
visa,candle,2,1,jpeg,matched_condition,visa,source_validated_pool,0.1,0.08912655971479501,0.1,620,0.2,0.7833333333333333,0.7966101694915254,0.1,0.8315277777777779,0.7694708767735137
visa,candle,2,1,jpeg,matched_condition,visa,source_validated_pool,0.2,0.19429590017825313,0.19838709677419356,620,0.2,0.7833333333333333,0.7966101694915254,0.0,0.8315277777777779,0.7694708767735137
visa,candle,2,2,blur,matched_condition,visa,source_validated_pool,0.05,0.0070052539404553416,0.05,620,0.0,0.0,,-0.05,0.9344444444444444,0.9329180702723647
visa,candle,2,2,blur,matched_condition,visa,source_validated_pool,0.1,0.08912655971479501,0.1,620,0.0,0.0,,-0.1,0.9344444444444444,0.9329180702723647
visa,candle,2,2,blur,matched_condition,visa,source_validated_pool,0.2,0.18038528896672504,0.2,620,0.0,0.15,1.0,-0.2,0.9344444444444444,0.9329180702723647
visa,candle,2,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.05,0.0070052539404553416,0.05,620,0.0,0.0,,-0.05,0.9016666666666667,0.907162699974562
visa,candle,2,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.1,0.0944741532976827,0.1,620,0.0,0.0,,-0.1,0.9016666666666667,0.907162699974562
visa,candle,2,2,brightness_contrast,matched_condition,visa,source_validated_pool,0.2,0.18716577540106952,0.2,620,0.0,0.18333333333333332,1.0,-0.2,0.9016666666666667,0.907162699974562
visa,candle,2,2,clean,matched_condition,visa,source_validated_pool,0.05,0.0070052539404553416,0.05,620,0.0,0.0,,-0.05,0.9397222222222222,0.9388892937924909
visa,candle,2,2,clean,matched_condition,visa,source_validated_pool,0.1,0.0873440285204991,0.0967741935483871,620,0.0,0.0,,-0.1,0.9397222222222222,0.9388892937924909
visa,candle,2,2,clean,matched_condition,visa,source_validated_pool,0.2,0.18563922942206654,0.19838709677419356,620,0.0,0.2833333333333333,1.0,-0.2,0.9397222222222222,0.9388892937924909
visa,candle,2,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.05,0.0035026269702276708,0.0467741935483871,620,0.0,0.0,,-0.05,0.8806944444444443,0.8899435099229615
visa,candle,2,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.1,0.09457092819614711,0.1,620,0.0,0.0,,-0.1,0.8806944444444443,0.8899435099229615
visa,candle,2,2,gaussian_noise,matched_condition,visa,source_validated_pool,0.2,0.19607843137254902,0.2,620,0.0,0.25,1.0,-0.2,0.8806944444444443,0.8899435099229615
visa,candle,2,2,jpeg,matched_condition,visa,source_validated_pool,0.05,0.0,0.0,620,0.0,0.0,,-0.05,0.9349999999999998,0.9398413386612255
visa,candle,2,2,jpeg,matched_condition,visa,source_validated_pool,0.1,0.09803921568627451,0.1,620,0.0,0.0,,-0.1,0.9349999999999998,0.9398413386612255
