dataset,source_dataset,target_class,k_shot,seed,corruption,source_corruption,source_mode,normalization_mode,source_class_limit,source_images_per_class_limit,n_source_classes,partition_allocation,method,unit,alpha,delta,selected_threshold,false_alarm_rate,power,alarm_precision,auroc,ap,n_reference_images,n_proposal_images,n_certification_images,n_source_pool_images,target_pvalue_seconds_per_image,pooled_pvalue_seconds_per_image,threshold_certification_seconds,certificate_delta,certificate_bound_method,n_target_support_scores
mpdd,mvtec,connector,1,4,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.03333333333333333,0.07142857142857142,0.5,0.8238095238095238,0.5861791355520289,203,149,115,467,5.899776376529851e-07,7.17250011141666e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.899776376529851e-07,7.17250011141666e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.8238095238095238,0.5876672307901242,203,149,115,467,5.899776376529851e-07,7.17250011141666e-07,0.0006339469982776791,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.03333333333333333,0.07142857142857142,0.5,0.8238095238095238,0.5861791355520289,203,149,115,467,5.899776376529851e-07,7.17250011141666e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,clean,clean,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.899776376529851e-07,7.17250011141666e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0007392929983325303,0.008333333333333333,clopper_pearson,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0006354690121952444,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0007139260123949498,0.008333333333333333,clopper_pearson,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0006345180154312402,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.2,0.05,0.23529411852359772,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0007159300148487091,0.008333333333333333,clopper_pearson,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.2,,0.2,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.2,,0.2,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.2,0.05,0.0,0.0,0.0,,0.7726190476190476,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0006391060014721006,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.2,,0.2,0.0,0.0,,0.7714285714285715,0.4943286819696594,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,gaussian_noise,gaussian_noise,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.2,,0.2,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.660681794820861e-07,7.20659128009257e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.05,0.05,0.0,0.0,0.0,,0.8226190476190476,0.5767825435819076,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0006536529981531203,0.008333333333333333,clopper_pearson,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.05,,0.05,0.0,0.0,,0.8273809523809523,0.5880850182464512,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.05,,0.05,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.05,0.05,0.0,0.0,0.0,,0.8226190476190476,0.5767825435819076,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.000637263001408428,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.05,,0.05,0.0,0.0,,0.8273809523809523,0.5880850182464512,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.05,,0.05,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,image,0.1,0.05,0.0,0.0,0.0,,0.8226190476190476,0.5767825435819076,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0006358599930536002,0.008333333333333333,clopper_pearson,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,image,0.1,,0.1,0.0,0.0,,0.8273809523809523,0.5880850182464512,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,image,0.1,,0.1,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,1.0
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,nested_sc3r,class,0.1,0.05,0.0,0.0,0.0,,0.8226190476190476,0.5767825435819076,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0006404489977285266,0.008333333333333333,hoeffding,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,pooled_source_conformal,class,0.1,,0.1,0.0,0.0,,0.8273809523809523,0.5880850182464512,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,
mpdd,mvtec,connector,1,4,jpeg,jpeg,matched_condition,median_mad,,,15,0.5/0.25/0.25,target_only,class,0.1,,0.1,0.0,0.0,,0.5,0.3181818181818182,203,149,115,467,5.753866968337785e-07,7.095229441554032e-07,0.0,0.008333333333333333,not_applicable,1.0
