dataset,class,k_shot,seed,support_calibration_mode,support_cal_median,support_cal_mad,support_cal_q25,support_cal_q75,support_cal_mean,support_cal_std,support_cal_count
visa,pcb3,1,0,patch_split_conformal,15.661039352416992,0.0,15.661039352416992,15.661039352416992,15.661039352416992,0.0,1
visa,pcb3,1,1,patch_split_conformal,19.116621017456055,0.0,19.116621017456055,19.116621017456055,19.116621017456055,0.0,1
visa,pcb3,1,2,patch_split_conformal,16.309001922607422,0.0,16.309001922607422,16.309001922607422,16.309001922607422,0.0,1
visa,pcb3,1,3,patch_split_conformal,16.699033737182617,0.0,16.699033737182617,16.699033737182617,16.699033737182617,0.0,1
visa,pcb3,1,4,patch_split_conformal,16.10590171813965,0.0,16.10590171813965,16.10590171813965,16.10590171813965,0.0,1
visa,pcb3,2,0,loio_conformal,21.126285552978516,0.5790042877197266,20.836783409118652,21.41578769683838,21.126285552978516,0.5790042877197266,2
visa,pcb3,2,1,loio_conformal,20.368382453918457,0.09198474884033203,20.32239007949829,20.414374828338623,20.368382453918457,0.09198474884033203,2
visa,pcb3,2,2,loio_conformal,21.113089561462402,0.5885992050170898,20.818789958953857,21.407389163970947,21.113089561462402,0.5885992050170898,2
visa,pcb3,2,3,loio_conformal,17.81927251815796,1.9872784614562988,16.82563328742981,18.81291174888611,17.81927251815796,1.9872784614562988,2
visa,pcb3,2,4,loio_conformal,20.469916343688965,1.1832056045532227,19.878313541412354,21.061519145965576,20.469916343688965,1.1832056045532227,2
visa,pcb3,4,0,loio_conformal,17.394128799438477,0.5487947463989258,16.848907947540283,18.2815580368042,17.736337184906006,1.0163871785494616,4
visa,pcb3,4,1,loio_conformal,17.07183074951172,0.0990447998046875,16.98694896697998,18.123921394348145,18.039039611816406,1.750279859373834,4
visa,pcb3,4,2,loio_conformal,18.196898460388184,0.8412685394287109,17.62309694290161,18.86096954345703,18.28716802597046,1.1255182756614297,4
visa,pcb3,4,3,loio_conformal,17.874765396118164,1.3846540451049805,16.914427280426025,19.05023717880249,18.08989906311035,1.933183983062442,4
visa,pcb3,4,4,loio_conformal,18.780481338500977,0.5938892364501953,17.94133758544922,19.21880054473877,18.37965679168701,1.2872487832213997,4
visa,pcb3,8,0,loio_conformal,17.459232330322266,0.5254049301147461,16.690669059753418,17.666793823242188,17.313917875289917,0.9413359417956769,8
