dataset,class,k_shot,seed,support_calibration_mode,residual_index,loio_residual
mvtec,transistor,4,1,loio_conformal,1,15.45535945892334
mvtec,transistor,4,1,loio_conformal,2,17.227397918701172
mvtec,transistor,4,1,loio_conformal,3,20.019968032836914
mvtec,transistor,4,2,loio_conformal,0,16.959564208984375
mvtec,transistor,4,2,loio_conformal,1,16.281354904174805
mvtec,transistor,4,2,loio_conformal,2,16.4661808013916
mvtec,transistor,4,2,loio_conformal,3,15.337913513183594
mvtec,transistor,4,3,loio_conformal,0,19.057645797729492
mvtec,transistor,4,3,loio_conformal,1,17.31765365600586
mvtec,transistor,4,3,loio_conformal,2,16.438493728637695
mvtec,transistor,4,3,loio_conformal,3,19.456161499023438
mvtec,transistor,4,4,loio_conformal,0,18.23895835876465
mvtec,transistor,4,4,loio_conformal,1,17.687532424926758
mvtec,transistor,4,4,loio_conformal,2,17.877519607543945
mvtec,transistor,4,4,loio_conformal,3,16.519657135009766
mvtec,transistor,8,0,loio_conformal,0,16.709260940551758
mvtec,transistor,8,0,loio_conformal,1,20.20554542541504
mvtec,transistor,8,0,loio_conformal,2,15.872557640075684
mvtec,transistor,8,0,loio_conformal,3,19.277706146240234
mvtec,transistor,8,0,loio_conformal,4,18.84151268005371
mvtec,transistor,8,0,loio_conformal,5,14.585165977478027
mvtec,transistor,8,0,loio_conformal,6,14.59173583984375
mvtec,transistor,8,0,loio_conformal,7,16.933958053588867
mvtec,transistor,8,1,loio_conformal,0,17.619144439697266
mvtec,transistor,8,1,loio_conformal,1,18.69559097290039
mvtec,transistor,8,1,loio_conformal,2,15.11680793762207
mvtec,transistor,8,1,loio_conformal,3,16.369415283203125
mvtec,transistor,8,1,loio_conformal,4,16.657026290893555
mvtec,transistor,8,1,loio_conformal,5,18.410581588745117
mvtec,transistor,8,1,loio_conformal,6,18.393110275268555
mvtec,transistor,8,1,loio_conformal,7,15.899521827697754
mvtec,transistor,8,2,loio_conformal,0,16.614625930786133
mvtec,transistor,8,2,loio_conformal,1,16.860965728759766
mvtec,transistor,8,2,loio_conformal,2,19.668725967407227
mvtec,transistor,8,2,loio_conformal,3,15.98911190032959
mvtec,transistor,8,2,loio_conformal,4,16.96906089782715
mvtec,transistor,8,2,loio_conformal,5,16.460693359375
mvtec,transistor,8,2,loio_conformal,6,16.011777877807617
mvtec,transistor,8,2,loio_conformal,7,15.665507316589355
mvtec,transistor,8,3,loio_conformal,0,18.270132064819336
mvtec,transistor,8,3,loio_conformal,1,16.938282012939453
mvtec,transistor,8,3,loio_conformal,2,17.084135055541992
mvtec,transistor,8,3,loio_conformal,3,18.434324264526367
mvtec,transistor,8,3,loio_conformal,4,16.32288932800293
mvtec,transistor,8,3,loio_conformal,5,19.977264404296875
mvtec,transistor,8,3,loio_conformal,6,15.309348106384277
mvtec,transistor,8,3,loio_conformal,7,18.797128677368164
mvtec,transistor,8,4,loio_conformal,0,17.55670166015625
mvtec,transistor,8,4,loio_conformal,1,17.96986198425293
mvtec,transistor,8,4,loio_conformal,2,16.81563949584961
mvtec,transistor,8,4,loio_conformal,3,16.52926254272461
mvtec,transistor,8,4,loio_conformal,4,14.993467330932617
mvtec,transistor,8,4,loio_conformal,5,16.672863006591797
mvtec,transistor,8,4,loio_conformal,6,15.25327205657959
mvtec,transistor,8,4,loio_conformal,7,16.049983978271484
mvtec,wood,1,0,patch_split_conformal,0,7.6784820556640625
mvtec,wood,1,1,patch_split_conformal,0,10.18195629119873
mvtec,wood,1,2,patch_split_conformal,0,10.33711051940918
mvtec,wood,1,3,patch_split_conformal,0,7.937977313995361
mvtec,wood,1,4,patch_split_conformal,0,8.663274765014648
mvtec,wood,2,0,loio_conformal,0,25.396211624145508
mvtec,wood,2,0,loio_conformal,1,26.43985939025879
mvtec,wood,2,1,loio_conformal,0,17.57725715637207
mvtec,wood,2,1,loio_conformal,1,19.525527954101562
mvtec,wood,2,2,loio_conformal,0,16.287446975708008
mvtec,wood,2,2,loio_conformal,1,18.22384262084961
mvtec,wood,2,3,loio_conformal,0,26.236371994018555
mvtec,wood,2,3,loio_conformal,1,26.963027954101562
mvtec,wood,2,4,loio_conformal,0,24.06202507019043
mvtec,wood,2,4,loio_conformal,1,22.98586082458496
mvtec,wood,4,0,loio_conformal,0,16.07512092590332
mvtec,wood,4,0,loio_conformal,1,21.736083984375
mvtec,wood,4,0,loio_conformal,2,19.195430755615234
mvtec,wood,4,0,loio_conformal,3,16.209793090820312
mvtec,wood,4,1,loio_conformal,0,22.049287796020508
mvtec,wood,4,1,loio_conformal,1,22.06662940979004
mvtec,wood,4,1,loio_conformal,2,15.523810386657715
mvtec,wood,4,1,loio_conformal,3,17.555191040039062
mvtec,wood,4,2,loio_conformal,0,15.260350227355957
mvtec,wood,4,2,loio_conformal,1,15.57392692565918
mvtec,wood,4,2,loio_conformal,2,23.02903175354004
mvtec,wood,4,2,loio_conformal,3,17.76268196105957
mvtec,wood,4,3,loio_conformal,0,15.985763549804688
mvtec,wood,4,3,loio_conformal,1,19.904132843017578
mvtec,wood,4,3,loio_conformal,2,17.681833267211914
mvtec,wood,4,3,loio_conformal,3,22.191574096679688
mvtec,wood,4,4,loio_conformal,0,13.796685218811035
mvtec,wood,4,4,loio_conformal,1,21.102399826049805
mvtec,wood,4,4,loio_conformal,2,15.086484909057617
mvtec,wood,4,4,loio_conformal,3,13.820045471191406
mvtec,wood,8,0,loio_conformal,0,13.337007522583008
mvtec,wood,8,0,loio_conformal,1,16.13103485107422
mvtec,wood,8,0,loio_conformal,2,17.24515724182129
mvtec,wood,8,0,loio_conformal,3,19.17245864868164
mvtec,wood,8,0,loio_conformal,4,17.8026123046875
mvtec,wood,8,0,loio_conformal,5,14.403828620910645
mvtec,wood,8,0,loio_conformal,6,13.242390632629395
mvtec,wood,8,0,loio_conformal,7,15.412055015563965
mvtec,wood,8,1,loio_conformal,0,14.048070907592773
mvtec,wood,8,1,loio_conformal,1,14.922791481018066
mvtec,wood,8,1,loio_conformal,2,14.300323486328125
mvtec,wood,8,1,loio_conformal,3,16.486738204956055
mvtec,wood,8,1,loio_conformal,4,15.669534683227539
mvtec,wood,8,1,loio_conformal,5,18.511642456054688
mvtec,wood,8,1,loio_conformal,6,14.292181015014648
mvtec,wood,8,1,loio_conformal,7,13.759565353393555
mvtec,wood,8,2,loio_conformal,0,14.075366020202637
mvtec,wood,8,2,loio_conformal,1,15.236528396606445
mvtec,wood,8,2,loio_conformal,2,16.7575626373291
mvtec,wood,8,2,loio_conformal,3,21.58981704711914
mvtec,wood,8,2,loio_conformal,4,14.070672035217285
mvtec,wood,8,2,loio_conformal,5,16.74974250793457
mvtec,wood,8,2,loio_conformal,6,15.454695701599121
mvtec,wood,8,2,loio_conformal,7,16.02195167541504
mvtec,wood,8,3,loio_conformal,0,15.602540016174316
mvtec,wood,8,3,loio_conformal,1,14.996420860290527
mvtec,wood,8,3,loio_conformal,2,19.71405029296875
mvtec,wood,8,3,loio_conformal,3,15.687994003295898
mvtec,wood,8,3,loio_conformal,4,20.553924560546875
mvtec,wood,8,3,loio_conformal,5,13.1771240234375
mvtec,wood,8,3,loio_conformal,6,21.51778793334961
mvtec,wood,8,3,loio_conformal,7,19.091646194458008
mvtec,wood,8,4,loio_conformal,0,15.437101364135742
mvtec,wood,8,4,loio_conformal,1,12.924575805664062
mvtec,wood,8,4,loio_conformal,2,13.469696998596191
mvtec,wood,8,4,loio_conformal,3,14.917197227478027
mvtec,wood,8,4,loio_conformal,4,14.463014602661133
mvtec,wood,8,4,loio_conformal,5,14.287925720214844
mvtec,wood,8,4,loio_conformal,6,14.745369911193848
mvtec,wood,8,4,loio_conformal,7,13.724427223205566
mvtec,zipper,1,0,patch_split_conformal,0,8.89393424987793
mvtec,zipper,1,1,patch_split_conformal,0,8.87552261352539
mvtec,zipper,1,2,patch_split_conformal,0,8.48984432220459
mvtec,zipper,1,3,patch_split_conformal,0,8.961786270141602
mvtec,zipper,1,4,patch_split_conformal,0,10.69016170501709
mvtec,zipper,2,0,loio_conformal,0,12.995795249938965
mvtec,zipper,2,0,loio_conformal,1,17.93634033203125
mvtec,zipper,2,1,loio_conformal,0,16.269031524658203
mvtec,zipper,2,1,loio_conformal,1,21.74357795715332
mvtec,zipper,2,2,loio_conformal,0,17.84335708618164
mvtec,zipper,2,2,loio_conformal,1,24.080440521240234
mvtec,zipper,2,3,loio_conformal,0,14.991877555847168
mvtec,zipper,2,3,loio_conformal,1,17.275102615356445
mvtec,zipper,2,4,loio_conformal,0,14.332853317260742
mvtec,zipper,2,4,loio_conformal,1,14.799463272094727
mvtec,zipper,4,0,loio_conformal,0,12.601824760437012
mvtec,zipper,4,0,loio_conformal,1,15.281309127807617
mvtec,zipper,4,0,loio_conformal,2,12.314079284667969
mvtec,zipper,4,0,loio_conformal,3,14.24092960357666
mvtec,zipper,4,1,loio_conformal,0,13.844706535339355
mvtec,zipper,4,1,loio_conformal,1,15.486265182495117
mvtec,zipper,4,1,loio_conformal,2,16.360445022583008
mvtec,zipper,4,1,loio_conformal,3,14.885842323303223
mvtec,zipper,4,2,loio_conformal,0,13.30369758605957
mvtec,zipper,4,2,loio_conformal,1,21.57985496520996
mvtec,zipper,4,2,loio_conformal,2,11.881552696228027
mvtec,zipper,4,2,loio_conformal,3,12.882402420043945
mvtec,zipper,4,3,loio_conformal,0,12.410057067871094
mvtec,zipper,4,3,loio_conformal,1,12.96006965637207
mvtec,zipper,4,3,loio_conformal,2,17.9178409576416
mvtec,zipper,4,3,loio_conformal,3,12.608757019042969
mvtec,zipper,4,4,loio_conformal,0,12.768458366394043
mvtec,zipper,4,4,loio_conformal,1,12.087717056274414
mvtec,zipper,4,4,loio_conformal,2,14.501872062683105
mvtec,zipper,4,4,loio_conformal,3,12.005867004394531
mvtec,zipper,8,0,loio_conformal,0,11.567473411560059
mvtec,zipper,8,0,loio_conformal,1,14.918171882629395
mvtec,zipper,8,0,loio_conformal,2,12.314958572387695
mvtec,zipper,8,0,loio_conformal,3,13.493720054626465
mvtec,zipper,8,0,loio_conformal,4,10.152327537536621
mvtec,zipper,8,0,loio_conformal,5,10.666410446166992
mvtec,zipper,8,0,loio_conformal,6,10.547945976257324
mvtec,zipper,8,0,loio_conformal,7,14.105690002441406
mvtec,zipper,8,1,loio_conformal,0,11.251846313476562
mvtec,zipper,8,1,loio_conformal,1,12.562202453613281
mvtec,zipper,8,1,loio_conformal,2,13.976003646850586
mvtec,zipper,8,1,loio_conformal,3,14.400946617126465
mvtec,zipper,8,1,loio_conformal,4,12.897878646850586
mvtec,zipper,8,1,loio_conformal,5,15.276354789733887
mvtec,zipper,8,1,loio_conformal,6,14.798140525817871
mvtec,zipper,8,1,loio_conformal,7,12.089632034301758
mvtec,zipper,8,2,loio_conformal,0,12.161561965942383
mvtec,zipper,8,2,loio_conformal,1,21.6923828125
mvtec,zipper,8,2,loio_conformal,2,12.416993141174316
mvtec,zipper,8,2,loio_conformal,3,13.444136619567871
mvtec,zipper,8,2,loio_conformal,4,11.224418640136719
mvtec,zipper,8,2,loio_conformal,5,10.974296569824219
mvtec,zipper,8,2,loio_conformal,6,13.667845726013184
mvtec,zipper,8,2,loio_conformal,7,13.071473121643066
mvtec,zipper,8,3,loio_conformal,0,10.993773460388184
mvtec,zipper,8,3,loio_conformal,1,12.729673385620117
mvtec,zipper,8,3,loio_conformal,2,12.624639511108398
mvtec,zipper,8,3,loio_conformal,3,14.330671310424805
mvtec,zipper,8,3,loio_conformal,4,15.137089729309082
mvtec,zipper,8,3,loio_conformal,5,12.199724197387695
mvtec,zipper,8,3,loio_conformal,6,13.263710021972656
mvtec,zipper,8,3,loio_conformal,7,12.888697624206543
mvtec,zipper,8,4,loio_conformal,0,11.968499183654785
mvtec,zipper,8,4,loio_conformal,1,12.54394817352295
mvtec,zipper,8,4,loio_conformal,2,11.468846321105957
mvtec,zipper,8,4,loio_conformal,3,14.320335388183594
mvtec,zipper,8,4,loio_conformal,4,12.142752647399902
mvtec,zipper,8,4,loio_conformal,5,11.6387939453125
mvtec,zipper,8,4,loio_conformal,6,12.759507179260254
mvtec,zipper,8,4,loio_conformal,7,10.934880256652832
